Id,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,Exterior1st,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,HeatingQC,CentralAir,GrLivArea,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,ScreenPorch,PoolQC,Fence,MiscVal,SaleCondition,Age,Re_Age,TotalFullBath,TotalHalfBath,SeasonSold,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,LogSalePrice
481,RL,98.0,16033,Pave,IR1,Lvl,FR2,Gtl,NridgHt,1Fam,1Story,9,VinylSd,Gd,PConc,Ex,TA,Gd,1833,Ex,Y,1850,Gd,8,Typ,Gd,Attchd,3,Y,519,112,0,0,None,0,Normal,2,1,3,0,Spring,0,0,0,0,0,0,0,0,12.694652660348845
482,RL,72.0,11846,Pave,IR1,HLS,Inside,Gtl,NridgHt,1Fam,1Story,9,VinylSd,Gd,PConc,Ex,TA,Gd,1792,Ex,Y,1792,Ex,6,Typ,Gd,Attchd,3,Y,206,49,0,0,None,0,Normal,3,2,3,0,Summer,0,0,0,0,0,0,0,0,12.832011076396668
483,RM,50.0,2500,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,7,Stucco,Gd,PConc,TA,TA,No,910,Ex,Y,1826,Ex,7,NonTyp,Gd,Attchd,1,Y,0,0,0,0,None,0,Normal,94,4,2,1,Summer,0,0,0,0,0,0,0,0,11.951180395901384
484,RM,32.0,4500,Pave,Reg,Lvl,FR2,Gtl,Mitchel,Twnhs,1Story,6,VinylSd,TA,PConc,Ex,TA,No,1216,Ex,Y,1216,TA,5,Typ,None,Attchd,2,Y,0,125,0,0,None,0,Normal,8,8,3,0,Spring,0,0,0,0,0,0,0,0,12.007621706806335
485,RL,8873.0,7758,Pave,IR1,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,HdBoard,TA,CBlock,TA,TA,No,999,Gd,Y,999,Gd,6,Typ,None,Detchd,1,Y,0,132,0,0,None,0,Normal,45,6,2,0,Spring,0,0,0,0,0,0,0,0,11.794337924408413
486,RL,80.0,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,Gd,CBlock,TA,TA,No,1113,Gd,Y,1113,Gd,5,Typ,Gd,Attchd,1,Y,0,80,0,0,None,0,Normal,59,2,1,0,Summer,0,0,0,0,0,0,0,0,11.898187865760873
487,RL,79.0,10289,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1073,TA,Y,1073,TA,6,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Normal,42,42,2,1,Summer,0,0,0,0,0,0,0,0,11.957611286231675
488,RL,70.0,12243,Pave,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,5,Plywood,TA,CBlock,Gd,TA,Av,1484,Gd,Y,1484,TA,7,Typ,TA,Attchd,2,Y,224,0,180,0,None,0,Normal,36,36,2,0,Winter,0,0,0,0,0,0,0,0,12.072541252905651
489,RL,60.0,10800,Pave,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,1.5Fin,5,Wd Sdng,TA,CBlock,TA,Fa,No,954,TA,N,2414,TA,10,NonTyp,Gd,Attchd,2,N,142,0,0,0,None,0,Normal,106,36,2,0,Spring,0,0,0,0,0,0,0,0,11.982929094215963
490,RM,21.0,1526,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Twnhs,SFoyer,4,CemntBd,TA,CBlock,Gd,TA,Av,630,TA,Y,630,Gd,3,Typ,None,Attchd,1,Y,0,0,0,0,None,0,Normal,39,7,2,0,Spring,0,0,0,0,0,0,0,0,11.362102575235644
491,RM,30.938922747053756,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,TwnhsE,2Story,5,CemntBd,TA,PConc,Gd,TA,Mn,264,TA,Y,1304,TA,4,Typ,Gd,BuiltIn,1,Y,141,24,0,0,None,0,Normal,32,32,1,1,Summer,0,0,0,0,0,0,0,0,11.652687407345388
492,RL,79.0,9490,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,6,Wd Sdng,TA,CBlock,TA,TA,No,806,TA,Y,1578,Fa,5,Typ,TA,Attchd,1,Y,0,0,0,0,MnPrv,0,Normal,65,56,2,0,Summer,1,0,0,0,0,0,0,0,11.79810440720389
493,RL,105.0,15578,Pave,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,VinylSd,Gd,PConc,Gd,TA,No,728,Gd,Y,1456,TA,8,Typ,None,Attchd,2,Y,0,0,0,0,None,0,Partial,0,0,2,1,Spring,0,0,0,0,0,0,0,0,12.059803326028716
494,RL,70.0,7931,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,BrkFace,TA,CBlock,TA,TA,No,1269,TA,Y,1269,TA,6,Typ,Fa,Detchd,1,Y,0,0,0,0,None,0,Normal,48,48,1,1,Summer,0,0,0,0,0,0,0,0,11.951180395901384
495,RM,50.0,5784,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,MetalSd,TA,BrkTil,Fa,TA,No,190,Gd,Y,886,TA,4,Typ,None,Attchd,1,Y,144,20,0,0,None,0,Normal,71,13,1,0,Winter,1,0,0,0,0,0,0,0,11.421906066583059
496,C (all),60.0,7879,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,Wd Sdng,TA,CBlock,TA,TA,No,720,TA,N,720,TA,4,Typ,None,None,0,N,0,523,0,0,GdWo,0,Abnorml,89,59,1,0,Fall,0,0,0,0,0,0,0,0,10.460242108190519
497,RL,12011.0,12692,Pave,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,1Story,8,BrkFace,Gd,PConc,Gd,TA,No,3200,Ex,Y,3228,Gd,10,Typ,Gd,Attchd,2,Y,264,75,0,0,None,0,Normal,15,14,4,0,Spring,0,0,0,0,0,0,0,0,12.971540487669746
498,RL,60.0,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,7,Wd Sdng,TA,PConc,TA,TA,No,1026,Ex,Y,1820,TA,8,Typ,None,Detchd,1,N,0,100,0,0,GdPrv,0,Normal,83,58,3,0,Summer,0,0,0,0,0,0,0,0,12.122691036591123
499,RL,65.0,7800,Pave,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,HdBoard,TA,PConc,TA,TA,No,864,Ex,Y,899,Gd,5,Typ,None,Attchd,1,Y,64,0,0,0,MnPrv,0,Normal,42,5,1,0,Summer,0,0,0,0,0,0,0,0,11.77528972943772
500,RL,70.0,7535,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,912,Fa,Y,912,TA,5,Typ,None,Attchd,1,Y,12,285,0,0,MnWw,480,Normal,49,22,1,1,Summer,0,0,0,0,0,0,0,0,11.695247021764184
501,RM,21.0,1890,Pave,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,6,HdBoard,TA,CBlock,TA,TA,No,672,TA,Y,1218,TA,7,Typ,None,Detchd,1,Y,144,28,0,0,None,0,Normal,34,34,1,1,Spring,0,0,0,0,0,0,0,0,11.635143097694478
502,FV,75.0,9803,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,866,Gd,Y,1768,Gd,7,Typ,None,Attchd,2,Y,0,108,0,0,None,0,Normal,3,3,2,1,Winter,0,0,0,0,0,0,0,0,12.33138283649562
503,RL,70.0,9170,Pave,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1214,Ex,Y,1214,TA,6,Typ,None,Detchd,2,Y,0,0,0,0,GdPrv,400,Normal,42,42,2,0,Spring,0,1,0,0,0,0,0,0,11.84939770159144
504,RL,100.0,15602,Pave,IR1,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,BrkFace,TA,CBlock,TA,TA,No,1501,TA,Y,1801,TA,6,Typ,TA,Attchd,2,Y,0,54,161,0,GdWo,0,Normal,51,13,3,0,Spring,0,0,0,0,0,0,0,0,12.57418196709457
505,RL,24.0,2308,Pave,Reg,Lvl,Inside,Gtl,NPkVill,TwnhsE,2Story,6,Plywood,TA,CBlock,TA,TA,No,855,TA,Y,1322,TA,6,Typ,Fa,Attchd,2,Y,260,0,0,0,None,0,Normal,35,35,2,2,Summer,0,0,0,0,0,0,0,0,11.898187865760873
506,RM,60.0,7596,Pave,Reg,Lvl,Inside,Gtl,OldTown,Duplex,2Story,5,Wd Sdng,TA,CBlock,TA,TA,No,960,Gd,Y,1960,TA,10,Typ,None,Detchd,2,N,0,0,0,0,None,0,Normal,57,57,2,0,Summer,1,0,0,0,0,0,0,0,11.732060994886899
507,RL,80.0,9554,Pave,IR1,Lvl,Inside,Gtl,SawyerW,1Fam,2Story,8,VinylSd,Gd,PConc,Gd,TA,No,777,Ex,Y,1911,Gd,8,Typ,TA,Attchd,2,Y,182,81,0,0,None,0,Normal,13,12,2,1,Fall,0,0,0,0,0,0,0,0,12.2783933071098
508,FV,75.0,7862,Pave,IR1,Lvl,Inside,Gtl,Somerst,1Fam,1Story,6,VinylSd,Gd,PConc,Gd,TA,No,1218,Ex,Y,1218,Gd,4,Typ,None,Attchd,2,Y,0,102,0,0,None,0,Partial,0,0,2,0,Fall,0,0,0,0,0,0,0,0,12.246734627249063
509,RM,60.0,9600,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,7,MetalSd,TA,BrkTil,TA,TA,No,689,Ex,Y,1378,Gd,7,Typ,Gd,Detchd,2,N,0,0,0,0,None,0,Normal,80,3,2,0,Fall,0,0,0,0,0,0,0,0,11.9891596439666
510,RL,80.0,9600,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,1041,Ex,Y,1041,TA,6,Typ,None,Attchd,1,Y,224,88,0,0,MnPrv,0,Normal,50,50,2,0,Summer,0,0,0,0,0,0,0,0,11.732060994886899
511,RL,75.0,14559,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,Wd Sdng,Gd,CBlock,TA,TA,No,1008,Ex,Y,1363,TA,6,NonTyp,TA,CarPort,1,Y,324,42,168,0,None,2000,Normal,58,9,2,0,Summer,0,0,0,0,0,0,0,0,12.01309450854769
512,RL,40.0,6792,Pave,IR1,Lvl,Inside,Gtl,NridgHt,TwnhsE,1Story,7,VinylSd,Gd,PConc,Gd,TA,No,1368,Ex,Y,1368,Gd,6,Typ,Gd,Attchd,2,Y,132,35,0,0,None,0,Partial,1,0,2,0,Spring,0,0,0,0,0,0,0,0,12.219309648562168
513,RL,70.0,9100,Pave,Reg,Lvl,Corner,Gtl,NAmes,1Fam,1Story,5,VinylSd,TA,CBlock,TA,TA,No,864,TA,Y,864,TA,5,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,48,48,2,0,Summer,0,1,0,0,0,0,0,0,11.77452020265869
514,RL,71.0,9187,Pave,Reg,Bnk,Corner,Gtl,Mitchel,1Fam,1Story,6,VinylSd,TA,PConc,TA,TA,No,1084,TA,Y,1080,TA,5,Typ,None,Attchd,2,Y,120,0,0,0,None,0,Normal,24,24,1,1,Summer,0,0,0,0,0,0,0,0,11.805595078933049
515,RL,55.0,10594,Pave,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,1.5Unf,5,Wd Sdng,TA,BrkTil,TA,TA,No,768,Fa,N,789,TA,5,Typ,None,Detchd,1,Y,0,0,0,0,MnPrv,0,Normal,81,57,1,0,Summer,0,0,0,0,0,0,0,0,11.477298287327077
516,RL,94.0,12220,Pave,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,10,CemntBd,Ex,CBlock,Ex,TA,No,2006,Ex,Y,2020,Ex,9,Typ,Gd,Attchd,3,Y,156,54,0,0,None,0,Partial,0,0,3,1,Fall,0,0,0,0,0,0,0,0,12.906346868281233
517,RL,10625.0,10448,Pave,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,SLvl,6,HdBoard,TA,CBlock,TA,TA,No,689,TA,Y,2119,TA,7,Typ,TA,Attchd,2,Y,0,104,0,0,GdPrv,0,Abnorml,37,37,2,1,Summer,0,0,0,0,0,0,0,0,11.970350312009105
518,RL,79.0,10208,Pave,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,1264,Ex,Y,2344,Gd,7,Typ,TA,Attchd,3,Y,220,0,0,0,None,0,Normal,13,12,2,1,Summer,0,0,0,0,0,0,0,0,12.487485104968359
519,RL,9359.5,9531,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,6,VinylSd,TA,PConc,Gd,TA,Mn,794,Ex,Y,1796,TA,7,Typ,None,Attchd,2,Y,0,36,0,0,MnPrv,0,Normal,9,9,3,1,Spring,0,0,0,0,0,0,0,0,12.259613412458204
520,RL,53.0,10918,Pave,Reg,Lvl,Inside,Gtl,Crawfor,1Fam,2Story,7,MetalSd,Gd,BrkTil,Gd,TA,No,1276,Ex,Y,2080,Gd,9,Typ,Gd,Detchd,1,Y,0,0,145,0,MnPrv,0,Normal,83,5,1,1,Summer,0,0,0,0,0,0,0,0,12.363076394339839
521,RL,60.0,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,2fmCon,2Story,4,MetalSd,TA,BrkTil,None,None,None,0,TA,N,1294,TA,7,Typ,None,None,0,N,220,114,0,0,None,0,Normal,108,8,2,0,Summer,0,0,0,0,0,0,0,0,11.573550086786664
522,RL,90.0,11988,Pave,IR1,Lvl,Corner,Gtl,NAmes,1Fam,1Story,6,VinylSd,TA,CBlock,TA,TA,No,1244,Ex,Y,1244,TA,6,Typ,Gd,Attchd,1,Y,0,40,0,0,None,0,Normal,50,50,1,1,Spring,0,1,0,0,0,0,0,0,11.918390573078392
523,RM,50.0,5000,Pave,Reg,Lvl,Corner,Gtl,BrkSide,1Fam,1.5Fin,6,CemntBd,TA,CBlock,TA,TA,No,1004,Ex,Y,1664,TA,7,Typ,Gd,Detchd,2,Y,0,24,0,0,None,0,Normal,59,56,2,0,Fall,0,1,0,0,0,0,0,0,11.976659481202368
525,RL,95.0,11787,Pave,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,1379,Ex,Y,2398,Gd,8,Typ,TA,Attchd,3,Y,239,60,0,0,None,0,Normal,11,10,3,1,Summer,0,0,0,0,0,0,0,0,12.662706040212738
526,FV,62.0,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,1Story,7,VinylSd,Gd,PConc,Gd,TA,No,1257,Ex,Y,1266,Gd,6,Typ,TA,Attchd,2,Y,38,144,0,0,None,0,Normal,1,1,2,0,Spring,0,0,0,0,0,0,0,0,12.078239274020289
527,RL,70.0,13300,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,Wd Sdng,TA,CBlock,Gd,TA,No,928,TA,Y,928,TA,4,Typ,None,Attchd,1,Y,261,0,0,0,None,0,Normal,51,7,1,0,Summer,0,0,0,0,0,0,0,0,11.790557201568507
528,RL,67.0,14948,Pave,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,VinylSd,Ex,PConc,Ex,TA,Av,1452,Ex,Y,2713,Ex,11,Typ,Gd,Attchd,3,Y,126,66,0,0,None,0,Partial,0,0,3,1,Fall,0,0,0,0,0,0,0,0,13.008659261632127
529,RL,58.0,9098,Pave,IR1,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,Wd Sdng,TA,BrkTil,TA,TA,Mn,528,Ex,Y,605,TA,5,Typ,None,None,0,N,0,0,0,0,None,0,Normal,87,5,2,0,Summer,0,0,0,0,0,0,0,0,11.362102575235644
530,RL,10594.0,32668,Pave,IR1,Lvl,CulDSac,Gtl,Crawfor,1Fam,1Story,6,Wd Sdng,Gd,PConc,TA,TA,No,2035,TA,Y,2515,TA,9,NonTyp,TA,Attchd,2,Y,0,0,0,0,None,0,Alloca,50,32,4,0,Spring,0,0,0,0,0,0,0,0,12.209187788430318
531,RL,85.0,10200,Pave,Reg,Lvl,Inside,Gtl,Timber,1Fam,SLvl,6,HdBoard,Gd,CBlock,Gd,TA,Av,1461,Ex,Y,1509,Gd,5,Typ,Fa,Attchd,2,Y,224,0,0,0,None,0,Abnorml,20,19,3,0,Summer,0,0,0,0,0,0,0,0,12.072541252905651
532,RM,60.0,6155,Pave,IR1,Lvl,FR3,Gtl,BrkSide,1Fam,2Story,6,Wd Sdng,TA,BrkTil,Fa,Fa,Mn,611,Ex,Y,1362,TA,6,Typ,None,Detchd,2,Y,0,0,0,0,None,0,Normal,88,9,2,0,Summer,0,1,0,0,0,0,0,1,11.759785542901755
533,RL,60.0,7200,Pave,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,VinylSd,TA,Slab,None,None,None,0,Ex,Y,827,TA,5,NonTyp,Po,Detchd,1,Y,0,0,0,0,None,0,Normal,55,3,1,0,Spring,0,0,0,0,0,0,0,0,11.585246126549855
534,RL,50.0,5000,Pave,Reg,Low,Inside,Mod,BrkSide,1Fam,1Story,1,VinylSd,Fa,Slab,None,None,None,0,Fa,N,334,Fa,2,Typ,None,None,0,N,0,0,0,0,None,0,Normal,61,57,1,0,Winter,0,0,0,0,0,0,0,0,10.578979797857352
535,RL,74.0,9056,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,8,VinylSd,Gd,PConc,Ex,Gd,Av,707,Ex,Y,1414,Gd,6,Typ,Gd,Attchd,2,Y,100,35,0,0,None,0,Normal,2,2,2,1,Fall,0,0,0,0,0,0,0,0,12.089538829274222
536,RL,70.0,7000,Pave,Reg,Lvl,Inside,Gtl,Edwards,2fmCon,2Story,5,MetalSd,TA,CBlock,Gd,TA,Gd,1117,TA,Y,1347,TA,5,Typ,None,None,0,N,85,0,0,0,None,0,Normal,98,17,2,0,Winter,0,0,0,0,0,0,0,0,11.585246126549855
537,RL,57.0,8924,Pave,IR1,Lvl,CulDSac,Gtl,CollgCr,1Fam,2Story,7,VinylSd,TA,PConc,Gd,TA,Av,880,Ex,Y,1724,Gd,8,Typ,None,Attchd,2,Y,120,155,0,0,None,0,Normal,10,9,2,1,Summer,0,0,0,0,0,0,0,0,12.144197241812087
538,RL,91.60941424223556,12735,Pave,IR1,Lvl,FR2,Gtl,NAmes,1Fam,1Story,4,MetalSd,TA,CBlock,TA,TA,No,864,TA,Y,864,TA,5,Typ,None,Detchd,2,Y,216,0,0,0,MnWw,0,Normal,36,36,1,0,Spring,0,0,0,0,0,0,0,0,11.619535200028487
539,RL,8873.0,11553,Pave,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Plywood,TA,CBlock,TA,TA,No,1051,TA,Y,1159,TA,7,Typ,Fa,Attchd,1,Y,466,0,0,0,None,0,Normal,38,38,1,1,Summer,0,0,0,0,0,0,0,0,11.970350312009105
540,RL,9359.5,11423,Pave,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,VinylSd,Gd,PConc,Gd,TA,Av,1581,Ex,Y,1601,Gd,6,Typ,TA,Attchd,2,Y,180,0,0,0,MnPrv,2000,Normal,9,8,3,0,Spring,0,0,0,0,0,0,0,0,12.513557345278134
541,RL,85.0,14601,Pave,Reg,Lvl,Inside,Gtl,Timber,1Fam,1Story,9,VinylSd,Ex,PConc,Ex,TA,Av,1838,Ex,Y,1838,Ex,8,Typ,Gd,Attchd,3,Y,270,68,0,0,None,0,Normal,3,3,3,0,Spring,0,0,0,0,0,0,0,0,12.66032791780777
542,RL,12011.0,11000,Pave,Reg,Lvl,FR2,Gtl,NoRidge,1Fam,2Story,8,VinylSd,Gd,PConc,Gd,TA,No,969,Ex,Y,2285,Gd,8,Typ,TA,BuiltIn,3,Y,0,56,0,0,None,0,Normal,7,7,2,1,Summer,0,0,0,0,0,0,0,0,12.421184025147118
543,RL,78.0,10140,Pave,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,VinylSd,Gd,PConc,Ex,TA,No,1650,Ex,Y,1680,Gd,7,NonTyp,TA,Attchd,2,Y,78,73,0,0,None,0,Normal,11,10,3,0,Summer,0,0,0,0,0,1,0,0,12.270220465353926
544,RH,34.0,4058,Pave,Reg,Lvl,Inside,Gtl,NAmes,TwnhsE,SFoyer,7,MetalSd,TA,PConc,Gd,TA,Av,723,Ex,Y,767,TA,4,Typ,None,Attchd,1,Y,120,40,0,0,None,0,Normal,9,9,2,0,Summer,0,0,0,0,0,0,0,0,11.79810440720389
545,RL,58.0,17104,Pave,IR1,Lvl,Inside,Gtl,Gilbert,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,Gd,Av,654,Ex,Y,1496,Gd,7,Typ,Gd,Attchd,2,Y,100,24,0,0,None,0,Partial,0,0,3,1,Fall,0,0,0,0,0,0,0,0,12.09884928474215
546,RL,10625.0,13837,Pave,IR1,Lvl,Corner,Gtl,NWAmes,1Fam,1.5Fin,7,HdBoard,Gd,PConc,Gd,Gd,No,1204,Gd,Y,2183,Gd,9,Typ,None,Attchd,3,Y,0,0,0,0,None,0,Normal,18,18,2,1,Winter,0,0,0,0,0,0,0,0,12.341477282536376
547,RL,70.0,8737,Pave,IR1,Bnk,Inside,Gtl,BrkSide,1Fam,1.5Fin,6,BrkFace,TA,BrkTil,Gd,TA,No,1065,Ex,Y,1635,TA,6,Typ,Gd,Detchd,2,Y,0,38,0,0,None,0,Normal,84,57,1,1,Spring,0,0,0,0,0,0,0,0,12.254862809699606
548,RL,54.0,7244,Pave,Reg,Lvl,Inside,Gtl,Mitchel,1Fam,SFoyer,5,VinylSd,TA,CBlock,Gd,TA,Av,768,Ex,Y,768,TA,5,Typ,None,Detchd,2,Y,104,0,0,0,None,0,Normal,37,37,2,0,Spring,0,0,0,0,0,0,0,0,11.771436160121729
549,RM,49.0,8235,Pave,IR1,HLS,Inside,Gtl,OldTown,1Fam,1Story,5,MetalSd,TA,CBlock,TA,TA,No,825,TA,Y,825,TA,4,Typ,None,Detchd,2,Y,140,50,0,0,MnPrv,0,Normal,53,13,2,0,Summer,0,1,0,0,0,0,0,1,11.736069016284437
550,FV,75.0,9375,Pave,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,912,Ex,Y,2094,Gd,8,Typ,Gd,BuiltIn,2,Y,182,182,0,0,None,0,Normal,6,5,2,1,Fall,0,0,0,0,0,0,0,0,12.479909311159902
551,RL,53.0,4043,Pave,Reg,Lvl,Inside,Gtl,NPkVill,TwnhsE,1Story,6,Plywood,TA,CBlock,Gd,TA,No,1069,TA,Y,1069,TA,4,Typ,None,Attchd,2,Y,0,55,200,0,None,0,Abnorml,31,31,2,0,Fall,0,0,0,0,0,0,0,0,11.84939770159144
552,RM,50.0,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,BrkFace,TA,CBlock,TA,TA,No,928,Gd,Y,928,TA,5,Typ,None,Attchd,1,Y,0,0,0,0,None,0,Normal,51,51,1,0,Summer,0,0,0,0,0,0,0,0,11.630708500626612
553,RL,87.0,11146,Pave,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,8,VinylSd,Gd,PConc,Ex,TA,Av,1709,Ex,Y,1717,Gd,7,Typ,Gd,Attchd,3,Y,169,39,0,0,None,0,Normal,3,3,2,0,Summer,0,0,0,0,0,0,0,0,12.450977688625896
554,RL,67.0,8777,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,4,VinylSd,TA,CBlock,None,None,None,0,Ex,Y,1126,Gd,5,Typ,None,Detchd,2,N,0,96,0,0,MnPrv,0,Normal,60,6,2,0,Spring,0,1,0,0,0,0,0,0,11.589886506106357
555,RL,85.0,10625,Pave,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,7,VinylSd,Gd,PConc,Gd,TA,No,998,Ex,Y,2046,Gd,8,Typ,Gd,BuiltIn,3,Y,320,62,0,0,None,0,Normal,5,4,3,1,Summer,0,0,0,0,0,0,0,0,12.556729517143344
556,RM,58.0,6380,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Unf,5,MetalSd,TA,BrkTil,TA,Fa,No,993,TA,Y,1048,TA,5,Typ,Gd,Detchd,1,Y,0,0,0,0,None,0,Normal,84,56,1,0,Summer,0,0,0,0,0,0,0,0,11.635143097694478
557,RL,69.0,14850,Pave,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,Wd Sdng,TA,CBlock,TA,TA,No,1092,TA,Y,1092,TA,6,Typ,TA,Attchd,1,Y,268,0,122,0,MnWw,0,Normal,49,49,2,0,Spring,0,0,0,0,0,0,0,0,11.856515169360305
558,C (all),60.0,11040,Pave,Reg,Low,Inside,Mod,IDOTRR,1Fam,1.5Fin,4,MetalSd,TA,CBlock,TA,TA,No,637,Gd,Y,1336,TA,7,Typ,None,CarPort,1,Y,0,47,0,0,None,0,Normal,86,56,1,1,Fall,0,0,0,0,0,0,0,0,11.589886506106357
559,RL,57.0,21872,Pave,IR2,HLS,FR2,Gtl,Gilbert,1Fam,2Story,7,HdBoard,TA,PConc,Gd,TA,Gd,729,Ex,Y,1446,TA,6,Typ,TA,Attchd,2,Y,264,22,0,0,None,0,Normal,12,11,2,2,Summer,0,0,0,0,0,0,0,0,12.072541252905651
560,RL,44.00558021668879,3196,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,VinylSd,Gd,PConc,Gd,TA,Gd,1374,Ex,Y,1557,Gd,7,Typ,TA,Attchd,2,Y,143,20,0,0,None,0,Normal,3,2,2,0,Fall,0,0,0,0,0,0,0,0,12.363076394339839
561,RL,8873.0,11341,Pave,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,Wd Sdng,TA,CBlock,Gd,TA,No,1392,TA,Y,1392,TA,5,NonTyp,Gd,Detchd,2,Y,0,0,95,0,None,0,Normal,53,14,2,1,Spring,0,0,0,0,0,0,0,0,11.70766954176274
562,RL,77.0,10010,Pave,Reg,Lvl,Inside,Mod,Mitchel,1Fam,1Story,5,HdBoard,TA,CBlock,Gd,TA,Av,1389,Gd,Y,1389,TA,6,Typ,TA,Attchd,2,Y,240,38,0,0,None,0,Normal,32,31,2,0,Spring,0,0,0,0,0,0,0,0,12.043553716032399
563,RL,63.0,13907,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1Story,5,WdShing,TA,CBlock,TA,TA,No,996,Ex,Y,996,TA,6,Typ,Gd,None,0,Y,144,0,0,0,None,0,Normal,68,39,2,0,Summer,0,0,0,0,0,0,0,0,11.589886506106357
564,RL,66.0,21780,Pave,Reg,Lvl,Inside,Gtl,Edwards,1Fam,1.5Fin,6,Wd Sdng,TA,BrkTil,Gd,TA,Mn,1163,Ex,Y,1674,TA,8,Typ,Gd,Detchd,2,N,72,36,144,0,None,0,Normal,90,58,2,0,Summer,0,0,0,0,0,0,0,0,12.128111104060462
565,RL,12011.0,13346,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,1Fam,2Story,7,HdBoard,Gd,PConc,Gd,TA,No,1095,Ex,Y,2295,Gd,9,Typ,TA,Attchd,2,Y,0,40,0,0,None,0,Normal,14,6,3,1,Summer,0,0,0,0,0,0,0,0,12.498742259492994
